"client_id","gender","age","membership_duration","visit_count","fitness_category_count","total_visit_cost","fitness_category_crossfit","fitness_category_goboxing","fitness_category_АКАДЕМИЯ_ИЛЬИНА","fitness_category_ВОСТОЧНЫЕ_ЕДИНОБОРСТВА","fitness_category_ГРУППОВЫЕ_ПРОГРАММЫ","fitness_category_ДЕТСКИЙ_КЛУБ","fitness_category_ТРЕНАЖЕРНЫЙ_ЗАЛ","fitness_category_СТУДИЯ_ЙОГИ_ШАКТИ","fitness_category_ВОДНЫЕ_ПРОГРАММЫ"
965,"1","11","1498.0000000000000000","30","2","3321000.00",0,0,0,0,0,1,0,0,1
966,"1","12","964.5000000000000000","22","2","2435400.00",0,0,0,0,0,1,0,0,1
967,"1","21","358.0000000000000000","72","4","24373800.00",0,0,0,0,1,0,1,1,1
968,"1","8","1187.7500000000000000","38","2","4206600.00",0,0,0,0,0,1,0,0,1
969,"0","5","1636.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0
970,"1","31","730.5000000000000000","148","4","56203000.00",1,0,0,0,1,0,1,1,0
972,"1","26","1171.7500000000000000","172","4","117469550.00",1,1,0,0,0,0,1,1,0
974,"1","30","1357.7500000000000000","42","2","23786700.00",0,0,0,0,0,0,1,1,0
975,"0","25","369.2500000000000000","140","4","95250750.00",1,1,0,1,0,0,1,0,0
976,"0","35","864.5000000000000000","78","3","63142300.00",0,1,0,0,0,0,1,0,1
977,"0","28","663.2500000000000000","38","2","41935850.00",0,1,0,0,0,0,1,0,0
978,"1","26","358.0000000000000000","124","4","72712050.00",0,1,0,0,1,0,1,1,0
979,"1","24","1063.5000000000000000","66","3","24919400.00",0,0,0,0,1,0,1,1,0
981,"0","7","58.0000000000000000","20","2","2214000.00",0,0,0,0,0,1,0,0,1
982,"1","27","197.0000000000000000","0","3","0",0,0,0,0,0,0,0,0,0
983,"1","27","365.2500000000000000","78","3","29450200.00",0,0,0,0,1,0,1,1,0
984,"0","34","1642.0000000000000000","60","2","66214500.00",0,1,0,0,0,0,1,0,0
986,"1","28","384.2500000000000000","164","4","112005850.00",1,1,0,0,0,0,1,1,0
987,"0","5","1805.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0
988,"1","14","1107.7500000000000000","32","2","3542400.00",0,0,0,0,0,1,0,0,1
989,"0","4","1175.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
991,"0","7","2053.2500000000000000","34","2","3763800.00",0,0,0,0,0,1,0,0,1
992,"1","18","1292.7500000000000000","81","3","65570850.00",0,1,0,0,0,0,1,0,1
993,"1","34","346.0000000000000000","63","3","23786700.00",0,0,0,0,1,0,1,1,0
994,"0","35","179.0000000000000000","52","2","57385900.00",0,1,0,0,0,0,1,0,0
995,"1","33","16.0000000000000000","36","2","20388600.00",0,0,0,0,0,0,1,1,0
996,"1","10","723.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
997,"0","27","365.2500000000000000","69","3","50764450.00",0,1,0,0,1,0,1,0,0
998,"1","33","365.2500000000000000","168","4","114737700.00",1,1,0,0,0,0,1,1,0
999,"0","50","984.5000000000000000","19","1","18891700.00",0,0,0,0,0,0,1,0,0
1000,"1","25","1503.0000000000000000","54","3","20388600.00",0,0,0,0,1,0,1,1,0
1001,"1","12","76.0000000000000000","24","2","2656800.00",0,0,0,0,0,1,0,0,1
1002,"1","17","373.2500000000000000","28","2","17019800.00",0,0,0,0,0,0,1,0,1
1004,"0","37","2284.5000000000000000","17","1","16903100.00",0,0,0,0,0,0,1,0,0
1005,"0","13","1310.7500000000000000","38","2","4206600.00",0,0,0,0,0,1,0,0,1
1007,"0","12","1396.7500000000000000","38","2","4206600.00",0,0,0,0,0,1,0,0,1
1008,"0","19","1203.7500000000000000","63","3","28217700.00",0,0,0,1,0,0,1,0,1
1011,"1","31","1634.0000000000000000","108","3","54684000.00",1,0,0,0,0,0,1,1,0
1012,"1","16","1036.5000000000000000","50","2","55178750.00",0,1,0,0,0,0,1,0,0
1013,"0","22","682.2500000000000000","60","2","66214500.00",0,1,0,0,0,0,1,0,0
1016,"0","28","209.0000000000000000","34","2","23470200.00",1,0,0,0,0,0,1,0,0
1017,"0","37","365.2500000000000000","13","1","12925900.00",0,0,0,0,0,0,1,0,0
1018,"0","6","1321.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
1019,"0","54","88.0000000000000000","54","2","59593050.00",0,1,0,0,0,0,1,0,0
1020,"1","34","365.2500000000000000","81","3","63329850.00",0,1,0,0,0,0,1,1,0
1023,"0","36","365.2500000000000000","13","1","12925900.00",0,0,0,0,0,0,1,0,0
1024,"0","20","2106.2500000000000000","62","2","68421650.00",0,1,0,0,0,0,1,0,0
1025,"0","12","643.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
1026,"1","28","978.5000000000000000","104","4","35206600.00",0,0,0,0,1,0,1,1,1
1027,"0","23","1741.0000000000000000","152","4","88735700.00",0,1,0,1,1,0,1,0,0
1028,"0","34","365.2500000000000000","48","2","52971600.00",0,1,0,0,0,0,1,0,0
1029,"0","26","133.0000000000000000","111","3","95957650.00",1,1,0,0,0,0,1,0,0
1030,"1","21","1919.2500000000000000","84","4","28436100.00",0,0,0,0,1,0,1,1,1
1031,"1","9","1080.5000000000000000","38","2","4206600.00",0,0,0,0,0,1,0,0,1
1033,"0","9","195.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0
1034,"1","8","1651.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0
1035,"1","20","996.5000000000000000","42","2","23786700.00",0,0,0,0,0,0,1,1,0
1036,"1","35","1668.0000000000000000","120","4","70366500.00",0,1,0,0,1,0,1,1,0
1037,"0","22","1033.5000000000000000","78","3","60713900.00",0,1,0,1,0,0,1,0,0
1041,"0","26","358.0000000000000000","100","4","40050000.00",1,0,0,0,1,0,1,0,1
1042,"1","10","663.2500000000000000","32","2","3542400.00",0,0,0,0,0,1,0,0,1
1045,"1","20","372.2500000000000000","57","3","21521300.00",0,0,0,0,1,0,1,1,0
1046,"0","5","45.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0
1047,"0","25","1492.0000000000000000","15","1","14914500.00",0,0,0,0,0,0,1,0,0
1048,"1","29","1589.0000000000000000","148","4","56203000.00",1,0,0,0,1,0,1,1,0
1050,"1","29","1399.7500000000000000","108","3","54684000.00",1,0,0,0,0,0,1,1,0
1052,"0","21","179.0000000000000000","100","4","58378750.00",0,1,0,1,1,0,1,0,0
1053,"1","14","491.2500000000000000","30","2","3321000.00",0,0,0,0,0,1,0,0,1
1054,"0","11","1908.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
1055,"1","18","179.0000000000000000","50","2","55178750.00",0,1,0,0,0,0,1,0,0
1056,"0","50","365.2500000000000000","99","3","76964250.00",0,1,1,0,0,0,1,0,0
1057,"0","13","179.0000000000000000","34","2","3763800.00",0,0,0,0,0,1,0,0,1
1059,"1","10","308.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0
1060,"0","18","1795.0000000000000000","102","3","79395100.00",0,1,0,1,0,0,1,0,0
1061,"0","31","1151.7500000000000000","12","1","11931600.00",0,0,0,0,0,0,1,0,0
1062,"0","27","365.2500000000000000","54","3","39728700.00",0,1,0,0,1,0,1,0,0
1063,"0","23","1657.0000000000000000","90","3","72856500.00",0,1,0,0,0,0,1,0,1
1064,"0","25","179.0000000000000000","148","4","100693650.00",1,1,0,1,0,0,1,0,0
1065,"0","24","365.2500000000000000","44","2","48557300.00",0,1,0,0,0,0,1,0,0
1066,"0","32","1969.2500000000000000","99","3","85583850.00",1,1,0,0,0,0,1,0,0
1067,"0","11","1446.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
1069,"1","21","1010.5000000000000000","112","4","65675400.00",0,1,0,0,1,0,1,1,0
1070,"0","25","1181.7500000000000000","50","2","55178750.00",0,1,0,0,0,0,1,0,0
1071,"0","21","733.5000000000000000","12","1","11931600.00",0,0,0,0,0,0,1,0,0
1073,"0","43","365.2500000000000000","19","1","18891700.00",0,0,0,0,0,0,1,0,0
1074,"0","59","1960.2500000000000000","18","1","17897400.00",0,0,0,0,0,0,1,0,0
1075,"1","24","730.5000000000000000","75","3","28317500.00",0,0,0,0,1,0,1,1,0
1076,"0","6","1108.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
1077,"0","29","755.5000000000000000","84","4","50999550.00",0,1,0,0,1,0,1,0,1
1078,"0","21","1947.2500000000000000","50","2","28057500.00",0,0,0,1,0,0,1,0,0
1079,"0","56","703.2500000000000000","52","2","57385900.00",0,1,0,0,0,0,1,0,0
1080,"1","9","1486.0000000000000000","38","2","4206600.00",0,0,0,0,0,1,0,0,1
1081,"1","33","1120.7500000000000000","69","3","26052100.00",0,0,0,0,1,0,1,1,0
1082,"0","20","340.0000000000000000","66","3","29561400.00",0,0,0,1,0,0,1,0,1
1083,"0","21","1480.0000000000000000","63","3","28217700.00",0,0,0,1,0,0,1,0,1
1084,"0","37","1003.5000000000000000","19","1","18891700.00",0,0,0,0,0,0,1,0,0
1085,"1","6","1745.0000000000000000","34","2","3763800.00",0,0,0,0,0,1,0,0,1
1086,"0","26","314.0000000000000000","46","2","31753800.00",1,0,0,0,0,0,1,0,0
1087,"1","38","365.2500000000000000","60","3","22654000.00",0,0,0,0,1,0,1,1,0
1088,"0","35","365.2500000000000000","62","2","68421650.00",0,1,0,0,0,0,1,0,0
1089,"0","30","1742.0000000000000000","56","2","38656800.00",1,0,0,0,0,0,1,0,0
1091,"0","17","734.5000000000000000","84","3","65384200.00",0,1,0,1,0,0,1,0,0
1092,"1","18","1791.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0
1093,"0","32","152.0000000000000000","90","3","77803500.00",1,1,0,0,0,0,1,0,0
1094,"0","18","365.2500000000000000","117","3","91070850.00",0,1,0,1,0,0,1,0,0
1095,"0","5","889.5000000000000000","28","2","3099600.00",0,0,0,0,0,1,0,0,1
1097,"1","6","110.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0
1098,"1","27","1451.7500000000000000","57","3","21521300.00",0,0,0,0,1,0,1,1,0
1099,"1","19","1378.7500000000000000","84","4","28436100.00",0,0,0,0,1,0,1,1,1
1100,"0","24","758.5000000000000000","78","3","57385900.00",0,1,0,0,1,0,1,0,0
1102,"1","14","1309.7500000000000000","22","2","2435400.00",0,0,0,0,0,1,0,0,1
1103,"0","52","905.5000000000000000","12","1","11931600.00",0,0,0,0,0,0,1,0,0
1104,"0","27","273.0000000000000000","52","2","57385900.00",0,1,0,0,0,0,1,0,0
1105,"0","35","365.2500000000000000","40","2","44143000.00",0,1,0,0,0,0,1,0,0
1106,"0","30","672.2500000000000000","90","3","72856500.00",0,1,0,0,0,0,1,0,1
1107,"1","24","694.2500000000000000","63","3","23786700.00",0,0,0,0,1,0,1,1,0
1108,"0","21","1971.2500000000000000","117","3","91070850.00",0,1,0,1,0,0,1,0,0
1111,"0","29","660.2500000000000000","17","1","16903100.00",0,0,0,0,0,0,1,0,0
1113,"1","10","1887.2500000000000000","0","2","0",0,0,0,0,0,0,0,0,0
1114,"0","29","358.0000000000000000","111","3","95957650.00",1,1,0,0,0,0,1,0,0
1115,"1","31","1011.5000000000000000","75","3","28317500.00",0,0,0,0,1,0,1,1,0
1116,"1","59","725.2500000000000000","128","4","75057600.00",0,1,0,0,1,0,1,1,0
1117,"1","58","365.2500000000000000","128","4","75057600.00",0,1,0,0,1,0,1,1,0
1118,"0","25","358.0000000000000000","50","2","55178750.00",0,1,0,0,0,0,1,0,0
1119,"1","27","177.0000000000000000","0","3","0",0,0,0,0,0,0,0,0,0
1120,"1","22","701.2500000000000000","0","3","0",0,0,0,0,0,0,0,0,0
1121,"0","17","207.0000000000000000","69","3","55856650.00",0,1,0,0,0,0,1,0,1
1122,"1","34","705.2500000000000000","63","3","23786700.00",0,0,0,0,1,0,1,1,0
1123,"0","8","1688.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0
1124,"0","22","1563.0000000000000000","12","1","11931600.00",0,0,0,0,0,0,1,0,0
1125,"0","38","730.5000000000000000","11","1","10937300.00",0,0,0,0,0,0,1,0,0
1126,"0","30","1451.7500000000000000","42","2","28992600.00",1,0,0,0,0,0,1,0,0
1127,"0","11","1380.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
1128,"1","23","1261.7500000000000000","246","6","121083250.00",1,1,0,0,1,0,1,1,1
1129,"1","19","1133.7500000000000000","13","1","12925900.00",0,0,0,0,0,0,1,0,0
1131,"0","10","365.2500000000000000","34","2","3763800.00",0,0,0,0,0,1,0,0,1
1132,"0","25","1768.0000000000000000","93","3","80396950.00",1,1,0,0,0,0,1,0,0
1134,"0","31","647.2500000000000000","111","3","95957650.00",1,1,0,0,0,0,1,0,0
1135,"0","18","895.5000000000000000","66","3","29561400.00",0,0,0,1,0,0,1,0,1
1137,"1","32","365.2500000000000000","144","4","54684000.00",1,0,0,0,1,0,1,1,0
1138,"0","23","365.2500000000000000","52","2","57385900.00",0,1,0,0,0,0,1,0,0
1139,"1","22","1746.0000000000000000","69","3","26052100.00",0,0,0,0,1,0,1,1,0
1142,"1","6","1964.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
1144,"1","29","360.0000000000000000","42","2","23786700.00",0,0,0,0,0,0,1,1,0
1145,"0","47","1675.0000000000000000","52","2","57385900.00",0,1,0,0,0,0,1,0,0
1146,"1","49","1593.0000000000000000","48","2","27184800.00",0,0,0,0,0,0,1,1,0
1147,"1","39","730.5000000000000000","48","2","27184800.00",0,0,0,0,0,0,1,1,0
1148,"0","26","1404.7500000000000000","87","3","75210050.00",1,1,0,0,0,0,1,0,0
1149,"0","20","365.2500000000000000","128","4","77713600.00",0,1,0,0,1,0,1,0,1
1150,"0","4","365.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
1151,"1","7","365.2500000000000000","38","2","4206600.00",0,0,0,0,0,1,0,0,1
1152,"1","27","292.0000000000000000","46","2","26052100.00",0,0,0,0,0,0,1,1,0
1153,"1","5","730.5000000000000000","34","2","3763800.00",0,0,0,0,0,1,0,0,1
1154,"0","48","1012.5000000000000000","17","1","16903100.00",0,0,0,0,0,0,1,0,0
1155,"0","48","365.2500000000000000","16","1","15908800.00",0,0,0,0,0,0,1,0,0
1156,"0","31","207.0000000000000000","93","3","80396950.00",1,1,0,0,0,0,1,0,0
1157,"0","21","1828.2500000000000000","0","2","0",0,0,0,0,0,0,0,0,0
1158,"1","28","1895.2500000000000000","136","4","51646000.00",1,0,0,0,1,0,1,1,0
1159,"0","53","1515.0000000000000000","38","2","41935850.00",0,1,0,0,0,0,1,0,0
1160,"0","28","1505.0000000000000000","108","3","93364200.00",1,1,0,0,0,0,1,0,0
1161,"1","15","354.0000000000000000","17","1","16903100.00",0,0,0,0,0,0,1,0,0
1162,"0","23","717.2500000000000000","36","2","21882600.00",0,0,0,0,0,0,1,0,1
1163,"1","11","349.0000000000000000","32","2","3542400.00",0,0,0,0,0,1,0,0,1
1164,"0","9","1060.5000000000000000","20","2","2214000.00",0,0,0,0,0,1,0,0,1
1165,"1","8","1671.0000000000000000","24","2","2656800.00",0,0,0,0,0,1,0,0,1
1166,"0","47","179.0000000000000000","52","2","57385900.00",0,1,0,0,0,0,1,0,0
1167,"1","53","1014.5000000000000000","78","3","60984300.00",0,1,0,0,0,0,1,1,0
1168,"0","26","1609.0000000000000000","44","2","30373200.00",1,0,0,0,0,0,1,0,0
1169,"0","38","1923.2500000000000000","52","2","57385900.00",0,1,0,0,0,0,1,0,0
1170,"1","28","1424.7500000000000000","50","2","28317500.00",0,0,0,0,0,0,1,1,0
1171,"0","37","365.2500000000000000","84","3","67999400.00",0,1,0,0,0,0,1,0,1
1172,"0","20","1078.5000000000000000","81","3","36279900.00",0,0,0,1,0,0,1,0,1
1174,"0","37","365.2500000000000000","14","1","13920200.00",0,0,0,0,0,0,1,0,0
1175,"1","34","365.2500000000000000","116","4","44051000.00",1,0,0,0,1,0,1,1,0
1176,"0","19","365.2500000000000000","93","3","72389650.00",0,1,0,1,0,0,1,0,0
1178,"0","28","109.0000000000000000","52","2","57385900.00",0,1,0,0,0,0,1,0,0
1179,"0","26","179.0000000000000000","56","2","38656800.00",1,0,0,0,0,0,1,0,0
1180,"0","21","766.5000000000000000","64","2","70628800.00",0,1,0,0,0,0,1,0,0
1181,"0","4","658.2500000000000000","24","2","2656800.00",0,0,0,0,0,1,0,0,1
1183,"1","5","1900.2500000000000000","30","2","3321000.00",0,0,0,0,0,1,0,0,1
1184,"1","41","1262.7500000000000000","32","2","18123200.00",0,0,0,0,0,0,1,1,0
1186,"1","8","1449.7500000000000000","32","2","3542400.00",0,0,0,0,0,1,0,0,1
1187,"0","19","1008.5000000000000000","19","1","18891700.00",0,0,0,0,0,0,1,0,0
1190,"1","49","482.2500000000000000","38","2","21521300.00",0,0,0,0,0,0,1,1,0
1191,"0","24","365.2500000000000000","57","3","30438000.00",1,0,0,0,0,0,1,0,1
1192,"0","26","1977.2500000000000000","60","2","66214500.00",0,1,0,0,0,0,1,0,0
1195,"0","53","365.2500000000000000","40","2","44143000.00",0,1,0,0,0,0,1,0,0
1197,"0","38","724.2500000000000000","18","1","17897400.00",0,0,0,0,0,0,1,0,0
1198,"1","20","365.2500000000000000","46","2","26052100.00",0,0,0,0,0,0,1,1,0
1199,"1","20","28.0000000000000000","64","4","21665600.00",0,0,0,0,1,0,1,1,1
1200,"1","37","358.0000000000000000","69","3","26052100.00",0,0,0,0,1,0,1,1,0
1201,"0","9","336.0000000000000000","24","2","2656800.00",0,0,0,0,0,1,0,0,1
1202,"1","45","2137.2500000000000000","51","3","19255900.00",0,0,0,0,1,0,1,1,0
1204,"1","38","687.2500000000000000","84","3","65675400.00",0,1,0,0,0,0,1,1,0
1205,"1","36","1502.0000000000000000","51","3","19255900.00",0,0,0,0,1,0,1,1,0
1206,"1","37","1867.2500000000000000","0","3","0",0,0,0,0,0,0,0,0,0
1207,"1","26","1232.7500000000000000","128","4","48608000.00",1,0,0,0,1,0,1,1,0
1208,"0","33","1744.0000000000000000","14","1","13920200.00",0,0,0,0,0,0,1,0,0
1209,"1","26","897.5000000000000000","120","4","45570000.00",1,0,0,0,1,0,1,1,0
1210,"0","44","833.5000000000000000","40","2","22388000.00",0,0,1,0,0,0,1,0,0
1211,"0","32","1249.7500000000000000","19","1","18891700.00",0,0,0,0,0,0,1,0,0
1212,"1","12","365.2500000000000000","24","2","2656800.00",0,0,0,0,0,1,0,0,1
1214,"0","17","199.0000000000000000","0","2","0",0,0,0,0,0,0,0,0,0
1215,"0","36","365.2500000000000000","36","2","39728700.00",0,1,0,0,0,0,1,0,0
1217,"0","44","826.5000000000000000","34","2","37521550.00",0,1,0,0,0,0,1,0,0
1218,"1","9","1077.5000000000000000","28","2","3099600.00",0,0,0,0,0,1,0,0,1
1219,"1","24","1553.0000000000000000","48","3","21665600.00",0,0,0,0,0,0,1,1,1
1220,"0","6","365.2500000000000000","24","2","2656800.00",0,0,0,0,0,1,0,0,1
1221,"1","8","730.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0
1222,"0","23","1891.2500000000000000","0","2","0",0,0,0,0,0,0,0,0,0
1223,"1","32","1217.7500000000000000","54","3","20388600.00",0,0,0,0,1,0,1,1,0
1224,"1","22","1532.0000000000000000","66","3","24919400.00",0,0,0,0,1,0,1,1,0
1225,"1","34","730.5000000000000000","96","3","48608000.00",1,0,0,0,0,0,1,1,0
1226,"0","19","1408.7500000000000000","36","2","20201400.00",0,0,0,1,0,0,1,0,0
1227,"0","37","675.2500000000000000","54","3","21882600.00",0,0,0,0,1,0,1,0,1
1228,"1","21","2293.5000000000000000","40","2","22654000.00",0,0,0,0,0,0,1,1,0
1229,"0","27","1060.5000000000000000","105","3","90770750.00",1,1,0,0,0,0,1,0,0
1230,"0","17","216.0000000000000000","0","2","0",0,0,0,0,0,0,0,0,0
1231,"1","10","1427.7500000000000000","32","2","3542400.00",0,0,0,0,0,1,0,0,1
1232,"0","26","1194.7500000000000000","57","3","30438000.00",1,0,0,0,0,0,1,0,1
1234,"0","12","365.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
1236,"1","6","1672.0000000000000000","34","2","3763800.00",0,0,0,0,0,1,0,0,1
1237,"0","17","286.0000000000000000","81","3","63049050.00",0,1,0,1,0,0,1,0,0
1238,"1","29","365.2500000000000000","140","4","53165000.00",1,0,0,0,1,0,1,1,0
1239,"0","20","1949.2500000000000000","58","2","32546700.00",0,0,0,1,0,0,1,0,0
1240,"0","15","365.2500000000000000","99","3","77059950.00",0,1,0,1,0,0,1,0,0
1241,"1","22","206.0000000000000000","36","2","20388600.00",0,0,0,0,0,0,1,1,0
1243,"1","5","1203.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
1244,"0","35","177.0000000000000000","50","2","55178750.00",0,1,0,0,0,0,1,0,0
1246,"0","30","2253.5000000000000000","0","2","0",0,0,0,0,0,0,0,0,0
1247,"1","5","1068.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0
1248,"0","35","2324.5000000000000000","26","2","15804100.00",0,0,0,0,0,0,1,0,1
1249,"0","29","1311.7500000000000000","42","2","46350150.00",0,1,0,0,0,0,1,0,0
1250,"1","27","1517.0000000000000000","81","3","63329850.00",0,1,0,0,0,0,1,1,0
1251,"0","17","365.2500000000000000","62","2","34791300.00",0,0,0,1,0,0,1,0,0
1252,"0","59","365.2500000000000000","0","2","0",0,0,0,0,0,0,0,0,0
1254,"1","27","1265.7500000000000000","78","3","29450200.00",0,0,0,0,1,0,1,1,0
1255,"1","20","1029.5000000000000000","148","4","86785350.00",0,1,0,0,1,0,1,1,0
1256,"0","21","861.5000000000000000","52","2","57385900.00",0,1,0,0,0,0,1,0,0
1257,"1","18","1546.0000000000000000","15","1","14914500.00",0,0,0,0,0,0,1,0,0
1259,"0","25","709.2500000000000000","105","3","90770750.00",1,1,0,0,0,0,1,0,0
1260,"0","6","353.0000000000000000","22","2","2435400.00",0,0,0,0,0,1,0,0,1
1261,"1","23","884.5000000000000000","66","3","24919400.00",0,0,0,0,1,0,1,1,0
1262,"0","24","1242.7500000000000000","168","4","114300900.00",1,1,0,1,0,0,1,0,0
1263,"1","11","736.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0
1264,"0","28","358.0000000000000000","96","3","82990400.00",1,1,0,0,0,0,1,0,0
1265,"0","7","365.2500000000000000","34","2","3763800.00",0,0,0,0,0,1,0,0,1
1266,"0","34","177.0000000000000000","50","2","55178750.00",0,1,0,0,0,0,1,0,0
1267,"0","5","1728.0000000000000000","34","2","3763800.00",0,0,0,0,0,1,0,0,1
1268,"0","37","2143.2500000000000000","30","2","18235500.00",0,0,0,0,0,0,1,0,1
1269,"1","36","1362.7500000000000000","54","3","20388600.00",0,0,0,0,1,0,1,1,0
1270,"0","23","1135.7500000000000000","230","5","135371100.00",1,1,0,1,0,0,1,0,1
1273,"0","50","665.2500000000000000","44","2","48557300.00",0,1,0,0,0,0,1,0,0
1274,"1","38","1110.7500000000000000","84","4","28436100.00",0,0,0,0,1,0,1,1,1
1275,"0","39","179.0000000000000000","54","2","59593050.00",0,1,0,0,0,0,1,0,0
1276,"0","33","365.2500000000000000","54","2","59593050.00",0,1,0,0,0,0,1,0,0
1278,"0","12","1378.7500000000000000","20","2","2214000.00",0,0,0,0,0,1,0,0,1
1279,"0","13","52.0000000000000000","30","2","3321000.00",0,0,0,0,0,1,0,0,1
1280,"0","25","1329.7500000000000000","78","3","63142300.00",0,1,0,0,0,0,1,0,1
1281,"0","16","1584.0000000000000000","132","4","84366150.00",0,1,0,1,0,0,1,0,1
1282,"1","22","724.2500000000000000","54","3","20388600.00",0,0,0,0,1,0,1,1,0
1283,"0","11","365.2500000000000000","26","2","2878200.00",0,0,0,0,0,1,0,0,1
1284,"0","18","1546.0000000000000000","34","2","37521550.00",0,1,0,0,0,0,1,0,0
1286,"0","34","1066.5000000000000000","99","3","85583850.00",1,1,0,0,0,0,1,0,0
1287,"0","32","395.2500000000000000","99","3","80142150.00",0,1,0,0,0,0,1,0,1
1288,"0","26","365.2500000000000000","48","2","52971600.00",0,1,0,0,0,0,1,0,0
1289,"1","36","1020.5000000000000000","63","3","23786700.00",0,0,0,0,1,0,1,1,0
1290,"0","43","365.2500000000000000","0","3","0",0,0,0,0,0,0,0,0,0
1291,"0","43","724.2500000000000000","48","2","52971600.00",0,1,0,0,0,0,1,0,0
1292,"0","11","1326.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
1293,"1","24","179.0000000000000000","168","4","114737700.00",1,1,0,0,0,0,1,1,0
1296,"0","30","365.2500000000000000","50","2","55178750.00",0,1,0,0,0,0,1,0,0
1297,"1","33","1934.2500000000000000","63","3","23786700.00",0,0,0,0,1,0,1,1,0
1298,"1","20","1250.7500000000000000","132","4","41603100.00",0,0,0,1,1,0,1,1,0
1301,"0","25","2229.5000000000000000","0","2","0",0,0,0,0,0,0,0,0,0
1303,"0","34","1362.7500000000000000","108","4","76000950.00",1,1,0,0,0,0,1,0,1
1304,"0","12","365.2500000000000000","36","2","3985200.00",0,0,0,0,0,1,0,0,1
1306,"1","5","1028.5000000000000000","20","2","2214000.00",0,0,0,0,0,1,0,0,1
1307,"0","11","1844.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
1308,"1","17","365.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
1309,"1","39","177.0000000000000000","51","3","19255900.00",0,0,0,0,1,0,1,1,0
1310,"0","34","911.5000000000000000","20","2","12157000.00",0,0,0,0,0,0,1,0,1
1311,"0","16","365.2500000000000000","46","2","25812900.00",0,0,0,1,0,0,1,0,0
1312,"1","23","1696.0000000000000000","228","6","108674300.00",1,1,0,1,1,0,1,1,0
1313,"0","28","1211.7500000000000000","36","2","24850800.00",1,0,0,0,0,0,1,0,0
1315,"0","47","365.2500000000000000","15","1","14914500.00",0,0,0,0,0,0,1,0,0
1316,"1","8","730.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0
1318,"1","7","1351.7500000000000000","28","2","3099600.00",0,0,0,0,0,1,0,0,1
1319,"0","37","511.2500000000000000","60","3","44143000.00",0,1,0,0,1,0,1,0,0
1320,"0","13","1637.0000000000000000","38","2","4206600.00",0,0,0,0,0,1,0,0,1
1321,"0","18","672.2500000000000000","75","3","58378750.00",0,1,0,1,0,0,1,0,0
1322,"0","30","677.2500000000000000","14","1","13920200.00",0,0,0,0,0,0,1,0,0
1323,"0","35","1279.7500000000000000","14","1","13920200.00",0,0,0,0,0,0,1,0,0
1327,"0","48","669.2500000000000000","54","2","59593050.00",0,1,0,0,0,0,1,0,0
1329,"0","20","177.0000000000000000","50","2","28057500.00",0,0,0,1,0,0,1,0,0
1330,"1","16","956.5000000000000000","19","1","18891700.00",0,0,0,0,0,0,1,0,0
1331,"0","34","959.5000000000000000","40","2","44143000.00",0,1,0,0,0,0,1,0,0
1333,"1","53","179.0000000000000000","87","3","68020950.00",0,1,0,0,0,0,1,1,0
1334,"0","29","725.2500000000000000","69","3","55856650.00",0,1,0,0,0,0,1,0,1
1335,"0","23","928.5000000000000000","58","2","64007350.00",0,1,0,0,0,0,1,0,0
1336,"1","41","1464.0000000000000000","160","4","93822000.00",0,1,0,0,1,0,1,1,0
1337,"1","42","1954.2500000000000000","100","4","58638750.00",0,1,0,0,1,0,1,1,0
1338,"0","8","365.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
1339,"0","40","697.2500000000000000","15","1","14914500.00",0,0,0,0,0,0,1,0,0
1340,"0","8","365.2500000000000000","24","2","2656800.00",0,0,0,0,0,1,0,0,1
1341,"1","45","1189.7500000000000000","66","3","24919400.00",0,0,0,0,1,0,1,1,0
